"","last_updated_utc","region_slug","region_name","country_name","country_iso_code","country_idb_code","region_type","population","timezone","month","day","dow","ratio_20","tcp","X15"
"1468",2020-06-03 10:48:22,"santiago","Santiago","Chile","CL","CH","city",5688218,"America/Santiago",5,27,3,0.126344773999337,-87.3655226000663,NA
"1469",2020-06-03 10:48:22,"santiago","Santiago","Chile","CL","CH","city",5688218,"America/Santiago",5,13,3,0.161340138508437,-83.8659861491563,NA
"1470",2020-06-03 10:48:22,"santiago","Santiago","Chile","CL","CH","city",5688218,"America/Santiago",4,29,3,0.263345751065247,-73.6654248934753,NA
"1471",2020-06-03 10:48:22,"br_states_goias","Goias","Brazil","BR","BR","state",NA,NA,4,3,5,0.404477554772916,-59.5522445227084,NA
"1472",2020-06-03 10:48:22,"br_states_goias","Goias","Brazil","BR","BR","state",NA,NA,4,24,5,0.477346404722169,-52.2653595277831,NA
"1473",2020-06-03 10:48:22,"mexicocity","Ciudad de México","Mexico","MX","ME","city",22381714,"America/Mexico_City",5,27,3,0.185098355812105,-81.4901644187895,NA
"1474",2020-06-03 10:48:22,"mexicocity","Ciudad de México","Mexico","MX","ME","city",22381714,"America/Mexico_City",5,20,3,0.1785344992793,-82.14655007207,NA
"1475",2020-06-03 10:48:22,"mexicocity","Ciudad de México","Mexico","MX","ME","city",22381714,"America/Mexico_City",3,11,3,1.06197116609441,6.19711660944142,NA
"1476",2020-06-03 10:48:22,"mexicocity","Ciudad de México","Mexico","MX","ME","city",22381714,"America/Mexico_City",4,8,3,0.210813953545061,-78.9186046454939,NA
"1477",2020-06-03 10:48:22,"brasilia","Brasília","Brazil","BR","BR","city",2043811,"America/Sao_Paulo",4,24,5,0.1051230959251,-89.48769040749,NA
"1478",2020-06-03 10:48:22,"brasilia","Brasília","Brazil","BR","BR","city",2043811,"America/Sao_Paulo",5,8,5,0.168692151382356,-83.1307848617644,NA
"1479",2020-06-03 10:48:22,"brasilia","Brasília","Brazil","BR","BR","city",2043811,"America/Sao_Paulo",4,3,5,0.0690194185952087,-93.0980581404791,NA
"1480",2020-06-03 10:48:22,"br_states_rondonia","Rondonia","Brazil","BR","BR","state",NA,NA,5,10,7,0.615309162608713,-38.4690837391287,NA
"1481",2020-06-03 10:48:22,"br_states_rondonia","Rondonia","Brazil","BR","BR","state",NA,NA,5,31,7,0.446200776734922,-55.3799223265078,NA
"1482",2020-06-03 10:48:22,"br_states_rondonia","Rondonia","Brazil","BR","BR","state",NA,NA,4,12,7,0.562158275597729,-43.7841724402271,NA
"1483",2020-06-03 10:48:22,"br_states_rondonia","Rondonia","Brazil","BR","BR","state",NA,NA,3,22,7,0.347722985083282,-65.2277014916718,NA
"1484",2020-06-03 10:48:22,"br_states_rondonia","Rondonia","Brazil","BR","BR","state",NA,NA,4,5,7,0.444003863739745,-55.5996136260255,NA
"1485",2020-06-03 10:48:22,"br_states_rondonia","Rondonia","Brazil","BR","BR","state",NA,NA,5,3,7,0.528592036564171,-47.1407963435829,NA
"1486",2020-06-03 10:48:22,"br_states_rondonia","Rondonia","Brazil","BR","BR","state",NA,NA,5,17,7,0.500439020146902,-49.9560979853098,NA
"1487",2020-06-03 10:48:22,"br_states_rondonia","Rondonia","Brazil","BR","BR","state",NA,NA,3,15,7,1.05954680797467,5.95468079746719,NA
"1488",2020-06-03 10:48:22,"porto_alergre","Porto Alegre","Brazil","BR","BR","city",3385942,NA,3,25,3,0.130610913764691,-86.9389086235309,NA
"1489",2020-06-03 10:48:22,"porto_alergre","Porto Alegre","Brazil","BR","BR","city",3385942,NA,5,6,3,0.349251563345688,-65.0748436654312,NA
"1490",2020-06-03 10:48:22,"porto_alergre","Porto Alegre","Brazil","BR","BR","city",3385942,NA,5,13,3,0.33447072750616,-66.552927249384,NA
"1491",2020-06-03 10:48:22,"porto_alergre","Porto Alegre","Brazil","BR","BR","city",3385942,NA,4,8,3,0.233800262409938,-76.6199737590062,NA
"1492",2020-06-03 10:48:22,"porto_alergre","Porto Alegre","Brazil","BR","BR","city",3385942,NA,4,22,3,0.245498647230955,-75.4501352769044,NA
"1493",2020-06-03 10:48:22,"santiago","Santiago","Chile","CL","CH","city",5688218,"America/Santiago",3,23,1,0.239057117612599,-76.0942882387401,NA
"1494",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",4,10,5,0.0263502096245609,-97.3649790375439,NA
"1495",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",4,3,5,0.0270840509099693,-97.2915949090031,NA
"1496",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",4,17,5,0.0564640692425527,-94.3535930757447,NA
"1497",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",3,13,5,0.574699974042226,-42.5300025957774,NA
"1498",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",5,15,5,0.086039831621479,-91.3960168378521,NA
"1499",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",5,22,5,0.201585492680226,-79.8414507319774,NA
"1500",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",5,29,5,0.13092946865057,-86.907053134943,NA
"1501",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",5,1,5,0.0256447430809196,-97.435525691908,NA
"1502",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",4,24,5,0.0727334415387126,-92.7266558461287,NA
"1503",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",5,8,5,0.0669065424653582,-93.3093457534642,NA
"1504",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",3,27,5,0.0410898082928195,-95.8910191707181,NA
"1505",2020-06-03 10:48:22,"panamacity","Ciudad de Panamá","Panama","PA","PN","city",1061613,"America/Panama",3,20,5,0.167958696074163,-83.2041303925837,NA
"1506",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",4,19,7,0.151056740905004,-84.8943259094996,NA
"1507",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",5,10,7,0.231288733156501,-76.8711266843499,NA
"1508",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",3,29,7,0.516361225630229,-48.3638774369771,NA
"1509",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",4,5,7,0.0993181943483028,-90.0681805651697,NA
"1510",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",5,24,7,0.298160547295885,-70.1839452704115,NA
"1511",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",5,17,7,0.253942486558893,-74.6057513441107,NA
"1512",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",4,12,7,0.135303947012872,-86.4696052987128,NA
"1513",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",5,31,7,0.339477003267794,-66.0522996732206,NA
"1514",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",4,26,7,0.144824995048282,-85.5175004951718,NA
"1515",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",3,15,7,0.572556931146273,-42.7443068853727,NA
"1516",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",5,3,7,0.203839538465832,-79.6160461534168,NA
"1517",2020-06-03 10:48:22,"country_trinidad_and_tobago","Trinidad and Tobago","Trinidad and Tobago","TT","TT","country",1399491,"America/Port_of_Spain",3,22,7,0.266817906774291,-73.3182093225709,NA
"1518",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",4,1,3,0.110628964059197,-88.9371035940803,NA
"1519",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",4,8,3,0.0562720225510923,-94.3727977448908,NA
"1520",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",5,20,3,0.0856659619450317,-91.4334038054968,NA
"1521",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",3,25,3,0.113698026779422,-88.6301973220578,NA
"1522",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",5,6,3,0.138550035236082,-86.1449964763918,NA
"1523",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",4,29,3,0.0824718111346018,-91.7528188865398,NA
"1524",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",3,18,3,0.340875616631431,-65.9124383368569,NA
"1525",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",4,15,3,0.0547568710359408,-94.5243128964059,NA
"1526",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",3,11,3,0.978639887244538,-2.13601127554616,NA
"1527",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",5,27,3,0.136196264975335,-86.3803735024665,NA
"1528",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",5,13,3,0.105792811839323,-89.4207188160677,NA
"1529",2020-06-03 10:48:22,"country_barbados","Barbados","Barbados","BB","BA","country",287371,"America/Barbados",4,22,3,0.121566243833686,-87.8433756166314,NA
"1530",2020-06-03 10:48:22,"br_states_goias","Goias","Brazil","BR","BR","state",NA,NA,4,25,6,0.669518352883251,-33.0481647116749,NA
"1531",2020-06-03 10:48:22,"bogota","Bogotá","Colombia","CO","CO","city",8770058,"America/Bogota",5,24,7,0.150206997291761,-84.9793002708239,NA
"1532",2020-06-03 10:48:22,"bogota","Bogotá","Colombia","CO","CO","city",8770058,"America/Bogota",5,31,7,0.253777338082542,-74.6222661917458,NA
"1533",2020-06-03 10:48:22,"bogota","Bogotá","Colombia","CO","CO","city",8770058,"America/Bogota",4,5,7,0.0718432063843605,-92.8156793615639,NA
"1534",2020-06-03 10:48:22,"bogota","Bogotá","Colombia","CO","CO","city",8770058,"America/Bogota",4,12,7,0.0653257871995233,-93.4674212800477,NA
"1535",2020-06-03 10:48:22,"bogota","Bogotá","Colombia","CO","CO","city",8770058,"America/Bogota",5,10,7,0.127575571779997,-87.2424428220003,NA
"1536",2020-06-03 10:48:22,"bogota","Bogotá","Colombia","CO","CO","city",8770058,"America/Bogota",3,22,7,0.050222035083099,-94.9777964916901,NA
"1537",2020-06-03 10:48:22,"bogota","Bogotá","Colombia","CO","CO","city",8770058,"America/Bogota",5,3,7,0.0994404509915434,-90.0559549008457,NA
"1538",2020-06-03 10:48:22,"managua","Managua","Nicaragua","NI","NI","city",941824,"America/Managua",3,24,2,0.35159774713671,-64.840225286329,NA
"1539",2020-06-03 10:48:22,"santodomingo","Santo Domingo","Dominican Republic","DO","DR","city",3979628,"America/Santo_Domingo",5,6,3,0.193304812960832,-80.6695187039168,NA
"1540",2020-06-03 10:48:22,"santodomingo","Santo Domingo","Dominican Republic","DO","DR","city",3979628,"America/Santo_Domingo",5,13,3,0.216030852997391,-78.3969147002609,NA
"1541",2020-06-03 10:48:22,"santodomingo","Santo Domingo","Dominican Republic","DO","DR","city",3979628,"America/Santo_Domingo",4,15,3,0.0890392616203223,-91.0960738379678,NA
"1542",2020-06-03 10:48:22,"santodomingo","Santo Domingo","Dominican Republic","DO","DR","city",3979628,"America/Santo_Domingo",3,18,3,0.48625393429119,-51.374606570881,NA
"1543",2020-06-03 10:48:22,"santodomingo","Santo Domingo","Dominican Republic","DO","DR","city",3979628,"America/Santo_Domingo",4,8,3,0.0882260378032127,-91.1773962196787,NA
"1544",2020-06-03 10:48:22,"santodomingo","Santo Domingo","Dominican Republic","DO","DR","city",3979628,"America/Santo_Domingo",5,27,3,0.396405849534605,-60.3594150465395,NA
"1545",2020-06-03 10:48:22,"santodomingo","Santo Domingo","Dominican Republic","DO","DR","city",3979628,"America/Santo_Domingo",3,25,3,0.0370383963584542,-96.2961603641546,NA
"1546",2020-06-03 10:48:22,"santodomingo","Santo Domingo","Dominican Republic","DO","DR","city",3979628,"America/Santo_Domingo",4,22,3,0.130852726748766,-86.9147273251234,NA
"1547",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",4,15,3,0.0633119329032275,-93.6688067096772,NA
"1548",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",3,25,3,0.0300715890084265,-96.9928410991573,NA
"1549",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",4,8,3,0.0435481312649489,-95.6451868735051,NA
"1550",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",4,29,3,0.098993518610195,-90.1006481389805,NA
"1551",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",3,18,3,0.0695318054344597,-93.046819456554,NA
"1552",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",5,20,3,0.122999794362486,-87.7000205637514,NA
"1553",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",5,27,3,0.112998973136985,-88.7001026863015,NA
"1554",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",4,1,3,0.0380658715570204,-96.193412844298,NA
"1555",2020-06-03 10:48:22,"guayaquil","Guayaquil","Ecuador","EC","EC","city",2513491,"America/Guayaquil",3,11,3,0.994004308784762,-0.599569121523824,NA
"1556",2020-06-03 10:48:22,"lima","Lima","Peru","PE","PE","city",9609692,"America/Lima",5,5,2,0.114227803078983,-88.5772196921017,NA
"1557",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,3,21,6,0.578056161848853,-42.1943838151147,NA
"1558",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,16,6,0.936120385074791,-6.38796149252088,NA
"1559",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,2,6,0.625309128921884,-37.4690871078116,NA
"1560",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,30,6,0.917876046071991,-8.21239539280085,NA
"1561",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,4,18,6,0.673366390049431,-32.6633609950569,NA
"1562",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,23,6,0.874881458809659,-12.5118541190341,NA
"1563",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,4,25,6,0.656511935700723,-34.3488064299277,NA
"1564",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,12,2,0.779832295732185,-22.0167704267815,NA
"1565",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,3,10,2,1.15009325573516,15.0093255735165,NA
"1566",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,4,14,2,0.592607400150921,-40.7392599849079,NA
"1567",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,3,24,2,0.501208322489155,-49.8791677510845,NA
"1568",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,26,2,0.707483766454414,-29.2516233545586,NA
"1569",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,3,17,2,0.965880029580065,-3.41199704199352,NA
"1570",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,25,1,0.583943019680635,-41.6056980319365,NA
"1571",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,3,23,1,0.350348634971382,-64.9651365028618,NA
"1572",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,4,27,1,0.48299822055278,-51.700177944722,NA
"1573",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,6,1,1,0.647109832715881,-35.2890167284119,NA
"1574",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,4,13,1,0.446344494988201,-55.3655505011799,NA
"1575",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,3,9,1,1.01801155818398,1.8011558183977,NA
"1576",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,18,1,0.6492230404975,-35.07769595025,NA
"1577",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,4,6,1,0.604975691121001,-39.5024308878999,NA
"1578",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,11,1,0.650497506983115,-34.9502493016885,NA
"1579",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,3,16,1,0.865246251886254,-13.4753748113746,NA
"1580",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,3,30,1,0.342245279384908,-65.7754720615091,NA
"1581",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,4,20,1,0.512718899600657,-48.7281100399343,NA
"1582",2020-06-03 10:48:22,"br_states_mato_grosso","Mato Grosso","Brazil","BR","BR","state",NA,NA,5,4,1,0.667059267031473,-33.2940732968527,NA
"1583",2020-06-03 10:48:22,"country_chile","Chile","Chile","CL","CH","country",19116209,"America/Santiago",3,15,7,0.778977400769613,-22.1022599230387,NA
"1584",2020-06-03 10:48:22,"country_chile","Chile","Chile","CL","CH","country",19116209,"America/Santiago",5,17,7,0.365049600591712,-63.4950399408288,NA
"1585",2020-06-03 10:48:22,"country_chile","Chile","Chile","CL","CH","country",19116209,"America/Santiago",5,10,7,0.367079545640124,-63.2920454359876,NA
"1586",2020-06-03 10:48:22,"country_chile","Chile","Chile","CL","CH","country",19116209,"America/Santiago",3,22,7,0.285104287218471,-71.4895712781529,NA
"1587",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,23,6,0.202480530152469,-79.7519469847531,NA
"1588",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",3,21,6,0.333518621002087,-66.6481378997913,NA
"1589",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",4,25,6,0.106747653859025,-89.3252346140975,NA
"1590",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,9,6,0.105056855073942,-89.4943144926058,NA
"1591",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,16,6,0.193676673517452,-80.6323326482548,NA
"1592",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,30,6,0.228719988198978,-77.1280011801022,NA
"1593",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",3,14,6,0.656032325865119,-34.3967674134881,NA
"1594",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",3,28,6,0.210595203832554,-78.9404796167446,NA
"1595",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",4,11,6,0.04196293057079,-95.803706942921,NA
"1596",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,2,6,0.0819710648855986,-91.8028935114401,NA
"1597",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",4,18,6,0.0947120551989264,-90.5287944801074,NA
"1598",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",4,4,6,0.176624414631034,-82.3375585368967,NA
"1599",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",6,2,2,0.472973407184563,-52.7026592815437,NA
"1600",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,12,2,0.239767321310355,-76.0232678689645,NA
"1601",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",4,21,2,0.176231238406487,-82.3768761593513,NA
"1602",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",3,24,2,0.262016409354375,-73.7983590645625,NA
"1603",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",4,7,2,0.219810038799478,-78.0189961200522,NA
"1604",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,5,2,0.210850390297069,-78.9149609702931,NA
"1605",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",4,28,2,0.20231043788091,-79.768956211909,NA
"1606",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,26,2,0.227718172673298,-77.2281827326702,NA
"1607",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",3,31,2,0.166518335548024,-83.3481664451976,NA
"1608",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",3,10,2,0.934362850077588,-6.56371499224124,NA
"1609",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",4,14,2,0.181598897596496,-81.8401102403504,NA
"1610",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",5,19,2,0.245194761884237,-75.4805238115763,NA
"1611",2020-06-03 10:48:22,"country_panama","Panama","Panama","PA","PN","country",4314768,"America/Panama",3,17,2,0.39494534463009,-60.505465536991,NA
"1612",2020-06-03 10:48:22,"br_states_amazonas","Amazonas","Brazil","BR","BR","state",NA,NA,6,1,1,0.447575705351397,-55.2424294648603,NA
"1613",2020-06-03 10:48:22,"br_states_amazonas","Amazonas","Brazil","BR","BR","state",NA,NA,5,11,1,0.214695484529679,-78.5304515470321,NA
"1614",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",4,10,5,0.0827348400753689,-91.7265159924631,NA
"1615",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",3,13,5,0.755859447890512,-24.4140552109488,NA
"1616",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",5,1,5,0.324835379999462,-67.5164620000538,NA
"1617",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",5,22,5,0.297558407879194,-70.2441592120806,NA
"1618",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",4,3,5,0.168476973161754,-83.1523026838246,NA
"1619",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",5,29,5,0.359110275221555,-64.0889724778445,NA
"1620",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",3,27,5,0.195690588170967,-80.4309411829033,NA
"1621",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",4,17,5,0.171883936715793,-82.8116063284207,NA
"1622",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",3,20,5,0.301927878777885,-69.8072121222115,NA
"1623",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",5,15,5,0.270061421681498,-72.9938578318502,NA
"1624",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",4,24,5,0.16906671503794,-83.093328496206,NA
"1625",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",5,8,5,0.302057630669702,-69.7942369330298,NA
"1626",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",3,9,1,1.18345747401038,18.345747401038,NA
"1627",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",3,30,1,0.185666679447045,-81.4333320552955,NA
"1628",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",3,23,1,0.279141288164955,-72.0858711835045,NA
"1629",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",5,4,1,0.309166717518173,-69.0833282481827,NA
"1630",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",5,25,1,0.243729199258882,-75.6270800741118,NA
"1631",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",4,20,1,0.056624997232418,-94.3375002767582,NA
"1632",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",4,13,1,0.0611206303930722,-93.8879369606928,NA
"1633",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",5,18,1,0.269280056075261,-73.0719943924739,NA
"1634",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",4,6,1,0.256794346248536,-74.3205653751464,NA
"1635",2020-06-03 10:48:22,"country_jamaica","Jamaica","Jamaica","JM","JA","country",2961161,"America/Jamaica",4,27,1,0.156007380938623,-84.3992619061377,NA
